kecamatan,tahun,metric,value
Jumlah,2022,Hasil Obyek Perairan Umum Sungai,360034
Jumlah,2022,Sendiri,3336
Jumlah,2022,Lain daerah,0
Jumlah,2022,Hasil Obyek Perairan Umum Waduk,460802
Jumlah,2023,Hasil Obyek Perairan Umum Sungai,436400
Jumlah,2023,Sendiri,4262
Jumlah,2023,Lain daerah,0
Jumlah,2023,Hasil Obyek Perairan Umum Waduk,262170
Jumlah,2024,Hasil Obyek Perairan Umum Sungai,358620
Jumlah,2024,Sendiri,3955
Jumlah,2024,Lain daerah,0
Jumlah,2024,Hasil Obyek Perairan Umum Waduk,392184
Purworejo Klampok,2018,Sendiri,0
Purworejo Klampok,2018,Lain daerah,0
Purworejo Klampok,2019,Sendiri,0
Purworejo Klampok,2019,Lain daerah,0
Purworejo Klampok,2020,Sendiri,0
Purworejo Klampok,2020,Lain daerah,0
Purworejo Klampok,2021,Sendiri,0
Purworejo Klampok,2021,Lain daerah,0
Purworejo Klampok,2022,Sendiri,0
Purworejo Klampok,2022,Lain daerah,0
Purworejo Klampok,2023,Sendiri,0
Purworejo Klampok,2023,Lain daerah,0
Purworejo Klampok,2024,Sendiri,0
Purworejo Klampok,2024,Lain daerah,0
