kecamatan,tahun,metric,value
Rakit,2024,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Rakit,2024,Di pelihara Sendiri,0
Rakit,2024,Dijual ke Lain Daerah,0
Rakit,2024,Produksi,0
Rakit,2024,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Punggelan,2018,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Punggelan,2018,Di pelihara Sendiri,0
Punggelan,2018,Dijual ke Lain Daerah,0
Punggelan,2018,Produksi,0
Punggelan,2018,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Punggelan,2020,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Punggelan,2020,Di pelihara Sendiri,0
Punggelan,2020,Dijual ke Lain Daerah,0
Punggelan,2020,Produksi,0
Punggelan,2020,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Punggelan,2020,Dipelihara Sendiri,0
Punggelan,2021,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Punggelan,2021,Di pelihara Sendiri,0
Punggelan,2021,Dijual ke Lain Daerah,0
Punggelan,2021,Produksi,0
Punggelan,2021,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Punggelan,2022,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Punggelan,2022,Di pelihara Sendiri,0
Punggelan,2022,Dijual ke Lain Daerah,0
Punggelan,2022,Produksi,0
Punggelan,2022,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Punggelan,2023,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Punggelan,2023,Di pelihara Sendiri,0
Punggelan,2023,Dijual ke Lain Daerah,0
Punggelan,2023,Produksi,0
Punggelan,2023,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Punggelan,2024,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Punggelan,2024,Di pelihara Sendiri,0
Punggelan,2024,Dijual ke Lain Daerah,0
Punggelan,2024,Produksi,0
Punggelan,2024,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Karangkobar,2018,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Karangkobar,2018,Di pelihara Sendiri,0
Karangkobar,2018,Dijual ke Lain Daerah,0
Karangkobar,2018,Produksi,0
Karangkobar,2018,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Karangkobar,2020,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Karangkobar,2020,Di pelihara Sendiri,0
Karangkobar,2020,Dijual ke Lain Daerah,0
Karangkobar,2020,Produksi,0
Karangkobar,2020,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Karangkobar,2020,Dipelihara Sendiri,0
Karangkobar,2021,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Karangkobar,2021,Di pelihara Sendiri,0
Karangkobar,2021,Dijual ke Lain Daerah,0
Karangkobar,2021,Produksi,0
Karangkobar,2021,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Karangkobar,2022,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Karangkobar,2022,Di pelihara Sendiri,0
Karangkobar,2022,Dijual ke Lain Daerah,0
Karangkobar,2022,Produksi,0
Karangkobar,2022,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Karangkobar,2023,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Karangkobar,2023,Di pelihara Sendiri,0
Karangkobar,2023,Dijual ke Lain Daerah,0
Karangkobar,2023,Produksi,0
Karangkobar,2023,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Karangkobar,2024,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Karangkobar,2024,Di pelihara Sendiri,0
Karangkobar,2024,Dijual ke Lain Daerah,0
Karangkobar,2024,Produksi,0
Karangkobar,2024,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Pagentan,2018,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Pagentan,2018,Di pelihara Sendiri,0
Pagentan,2018,Dijual ke Lain Daerah,0
Pagentan,2018,Produksi,0
Pagentan,2018,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Pagentan,2020,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Pagentan,2020,Di pelihara Sendiri,0
Pagentan,2020,Dijual ke Lain Daerah,0
Pagentan,2020,Produksi,0
Pagentan,2020,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Pagentan,2020,Dipelihara Sendiri,0
Pagentan,2021,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Pagentan,2021,Di pelihara Sendiri,0
Pagentan,2021,Dijual ke Lain Daerah,0
Pagentan,2021,Produksi,0
Pagentan,2021,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Pagentan,2022,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Pagentan,2022,Di pelihara Sendiri,0
Pagentan,2022,Dijual ke Lain Daerah,0
