kecamatan,tahun,metric,value
Sigaluh,2019,Kelapa Dalam (ha) 2019,781.54
Sigaluh,2019,Karet (ha) 2019,0
Sigaluh,2019,Kopi Robusta (ha) 2019,58.75
Sigaluh,2019,Kakao (ha) 2019,6.5
Sigaluh,2019,Tebu (ha) 2019,0
Sigaluh,2019,Teh (ha) 2019,0
Sigaluh,2019,Tembakau (ha) 2019,0
Sigaluh,2020,Kelapa Dalam (ha) 2020,781.54
Sigaluh,2020,Karet (ha) 2020,0
Sigaluh,2020,Kopi Robusta (ha) 2020,71.63
Sigaluh,2020,Kakao (ha) 2020,6.5
Sigaluh,2020,Tebu (ha) 2020,0
Sigaluh,2020,Teh (ha) 2020,0
Sigaluh,2020,Tembakau (ha) 2020,0
Sigaluh,2021,Kelapa Sawit (ha) 2021,0
Sigaluh,2021,Kelapa Dalam (ha) 2021,781.54
Sigaluh,2021,Karet (ha) 2021,0
Sigaluh,2021,Kopi Robusta (ha) 2021,71.63
Sigaluh,2021,Kakao (ha) 2021,6.5
Sigaluh,2021,Tebu (ha) 2021,0
Sigaluh,2021,Teh (ha) 2021,0
Sigaluh,2021,Tembakau (ha) 2021,0
Sigaluh,2021,Kopi Arabica (ha) 2021,0
Sigaluh,2022,Kelapa Sawit (ha) 2022,0
Sigaluh,2022,Kelapa Dalam (ha) 2022,781.54
Sigaluh,2022,Karet (ha) 2022,0
Sigaluh,2022,Kopi Robusta (ha) 2022,71.63
Sigaluh,2022,Kakao (ha) 2022,6.5
Sigaluh,2022,Tebu (ha) 2022,0
Sigaluh,2022,Teh (ha) 2022,0
Sigaluh,2022,Tembakau (ha) 2022,0
Sigaluh,2022,Kopi Arabica (ha) 2022,0
Sigaluh,2023,Kelapa Sawit (ha) 2023,0
Sigaluh,2023,Kelapa Dalam (ha) 2023,781.54
Sigaluh,2023,Karet (ha) 2023,0
Sigaluh,2023,Kopi Robusta (ha) 2023,71.63
Sigaluh,2023,Kakao (ha) 2023,6.5
Sigaluh,2023,Tebu (ha) 2023,0
Sigaluh,2023,Teh (ha) 2023,0
Sigaluh,2023,Tembakau (ha) 2023,0
Sigaluh,2023,Kopi Arabica (ha) 2023,0
Sigaluh,2024,Kelapa Sawit (ha) 2024,0
Sigaluh,2024,Kelapa Dalam (ha) 2024,781.54
Sigaluh,2024,Karet (ha) 2024,0
Sigaluh,2024,Kopi Robusta (ha) 2024,71.63
Sigaluh,2024,Kakao (ha) 2024,6.5
Sigaluh,2024,Tebu (ha) 2024,0
Sigaluh,2024,Teh (ha) 2024,0
Sigaluh,2024,Tembakau (ha) 2024,0
Sigaluh,2024,Kopi Arabica (ha) 2024,0
Madukara,2017,Kelapa Sawit (ha) 2017,0
Madukara,2017,Karet (ha) 2017,0
Madukara,2017,Kakao (ha) 2017,0
Madukara,2017,Tebu (ha) 2017,1.2
Madukara,2017,Teh (ha) 2017,0
Madukara,2017,Tembakau (ha) 2017,0
Madukara,2018,Kelapa Sawit (ha) 2018,0
Madukara,2018,Kelapa Dalam (ha) 2018,780
