kecamatan,tahun,metric,value
Sigaluh,2023,Pisang (ton) 2023,2073.74
Sigaluh,2023,Pepaya (ton) 2023,23.98
Sigaluh,2023,Salak (ton) 2023,389.83
Sigaluh,2023,Jeruk Siam (ton) 2023,0
Sigaluh,2024,Mangga (ton) 2024,119.58
Sigaluh,2024,Durian (ton) 2024,2852.78
Sigaluh,2024,Jeruk Besar (ton) 2024,0
Sigaluh,2024,Pisang (ton) 2024,308.77
Sigaluh,2024,Pepaya (ton) 2024,109.54
Sigaluh,2024,Salak (ton) 2024,3442.36
Sigaluh,2024,Jeruk Siam (ton) 2024,0
Madukara,2017,Mangga (ton) 2017,12.5
Madukara,2017,Durian (ton) 2017,209.5
Madukara,2017,Pisang (ton) 2017,6.5
Madukara,2017,Pepaya (ton) 2017,90
Madukara,2017,Salak (ton) 2017,161633.7
Madukara,2018,Mangga (ton) 2018,14
Madukara,2018,Durian (ton) 2018,1090.2
Madukara,2018,Jeruk Besar (ton) 2018,0
Madukara,2018,Pisang (ton) 2018,84.8
Madukara,2018,Pepaya (ton) 2018,49
Madukara,2018,Salak (ton) 2018,104090.4
Madukara,2018,Jeruk Siam (ton) 2018,0
Madukara,2019,Mangga (ton) 2019,9.4
Madukara,2019,Durian (ton) 2019,412.5
Madukara,2019,Jeruk Besar (ton) 2019,0
Madukara,2019,Pisang (ton) 2019,75.4
Madukara,2019,Pepaya (ton) 2019,1.7
Madukara,2019,Salak (ton) 2019,71349
Madukara,2019,Jeruk Siam (ton) 2019,4.8
Madukara,2020,Mangga (ton) 2020,17.5
Madukara,2020,Durian (ton) 2020,4422
Madukara,2020,Jeruk Besar (ton) 2020,0
Madukara,2020,Pisang (ton) 2020,233.2
Madukara,2020,Pepaya (ton) 2020,39.7
Madukara,2020,Salak (ton) 2020,141986.2
Madukara,2020,Jeruk Siam (ton) 2020,0
Madukara,2021,Mangga (ton) 2021,0
Madukara,2021,Durian (ton) 2021,0
Madukara,2021,Jeruk Besar (ton) 2021,0
Madukara,2021,Pisang (ton) 2021,222.5
Madukara,2021,Pepaya (ton) 2021,28.4
Madukara,2021,Salak (ton) 2021,110122.5
Madukara,2021,Jeruk Siam (ton) 2021,0
Madukara,2022,Mangga (ton) 2022,0
Madukara,2022,Durian (ton) 2022,182.4
Madukara,2022,Jeruk Besar (ton) 2022,0
Madukara,2022,Pisang (ton) 2022,242.6
Madukara,2022,Pepaya (ton) 2022,41.5
Madukara,2022,Salak (ton) 2022,24970.3
Madukara,2022,Jeruk Siam (ton) 2022,0
Madukara,2023,Mangga (ton) 2023,0
Madukara,2023,Durian (ton) 2023,40.42
Madukara,2023,Pisang (ton) 2023,40.04
Madukara,2023,Pepaya (ton) 2023,2.52
Madukara,2023,Salak (ton) 2023,10159.76
Madukara,2023,Jeruk Siam (ton) 2023,0
Madukara,2024,Mangga (ton) 2024,9.74
Madukara,2024,Durian (ton) 2024,53.82
Madukara,2024,Jeruk Besar (ton) 2024,0
Madukara,2024,Pisang (ton) 2024,1552.42
Madukara,2024,Pepaya (ton) 2024,1159.8
Madukara,2024,Salak (ton) 2024,23640.34
Madukara,2024,Jeruk Siam (ton) 2024,0
Banjarmangu,2017,Mangga (ton) 2017,189.2
Banjarmangu,2017,Durian (ton) 2017,1567.8
Banjarmangu,2017,Pisang (ton) 2017,3238.8
Banjarmangu,2017,Pepaya (ton) 2017,295.2
Banjarmangu,2017,Salak (ton) 2017,123192.2
Banjarmangu,2018,Mangga (ton) 2018,303.3
Banjarmangu,2018,Durian (ton) 2018,1267.9
Banjarmangu,2018,Jeruk Besar (ton) 2018,19
Banjarmangu,2018,Pisang (ton) 2018,3228.9
Banjarmangu,2018,Pepaya (ton) 2018,398.4
Banjarmangu,2018,Salak (ton) 2018,129704.2
Banjarmangu,2018,Jeruk Siam (ton) 2018,105.3
Banjarmangu,2019,Mangga (ton) 2019,333.5
Banjarmangu,2019,Durian (ton) 2019,991
Banjarmangu,2019,Jeruk Besar (ton) 2019,22.5
Banjarmangu,2019,Pisang (ton) 2019,2804.6
Banjarmangu,2019,Pepaya (ton) 2019,228
Banjarmangu,2019,Salak (ton) 2019,122291.5
Banjarmangu,2019,Jeruk Siam (ton) 2019,111.4
Banjarmangu,2020,Mangga (ton) 2020,429.9
Banjarmangu,2020,Durian (ton) 2020,4476.7
Banjarmangu,2020,Jeruk Besar (ton) 2020,21.6
Banjarmangu,2020,Pisang (ton) 2020,1785.8
Banjarmangu,2020,Pepaya (ton) 2020,303.8
Banjarmangu,2020,Salak (ton) 2020,95868
Banjarmangu,2020,Jeruk Siam (ton) 2020,129.9
Banjarmangu,2021,Mangga (ton) 2021,131.8
Banjarmangu,2021,Durian (ton) 2021,2534.6
Banjarmangu,2021,Jeruk Besar (ton) 2021,0
Banjarmangu,2021,Pisang (ton) 2021,2375.7
Banjarmangu,2021,Pepaya (ton) 2021,317.6
Banjarmangu,2021,Salak (ton) 2021,169838.8
Banjarmangu,2021,Jeruk Siam (ton) 2021,97.6
Banjarmangu,2022,Mangga (ton) 2022,232.9
Banjarmangu,2022,Durian (ton) 2022,1488
Banjarmangu,2022,Jeruk Besar (ton) 2022,0
Banjarmangu,2022,Pisang (ton) 2022,4618
Banjarmangu,2022,Pepaya (ton) 2022,404
Banjarmangu,2022,Salak (ton) 2022,96282
Banjarmangu,2022,Jeruk Siam (ton) 2022,58.3
Banjarmangu,2023,Mangga (ton) 2023,0
Banjarmangu,2023,Durian (ton) 2023,145
Banjarmangu,2023,Pisang (ton) 2023,30.5
Banjarmangu,2023,Pepaya (ton) 2023,17.2
Banjarmangu,2023,Salak (ton) 2023,40100
Banjarmangu,2023,Jeruk Siam (ton) 2023,0
Banjarmangu,2024,Mangga (ton) 2024,174.95
Banjarmangu,2024,Durian (ton) 2024,266
Banjarmangu,2024,Jeruk Besar (ton) 2024,0
Banjarmangu,2024,Pisang (ton) 2024,524
Banjarmangu,2024,Pepaya (ton) 2024,739.5
Banjarmangu,2024,Salak (ton) 2024,9230
Banjarmangu,2024,Jeruk Siam (ton) 2024,0
Wanadadi,2017,Mangga (ton) 2017,4.9
Wanadadi,2017,Durian (ton) 2017,80.7
