Kecamatan,Kelompok,Komoditas,Tahun,Nilai,Satuan
Purwareja Klampok,biofarmaka,Kunyit,2023,0,tangkai
Purwareja Klampok,sayuran,Bawang Merah,2024,0,ton
Purwareja Klampok,sayuran,Cabai Besar,2024,1,ton
Purwareja Klampok,sayuran,Kentang,2024,0,ton
Purwareja Klampok,sayuran,Kubis,2024,0,ton
Purwareja Klampok,sayuran,Petsai,2024,0,ton
Purwareja Klampok,sayuran,Tomat,2024,0,ton
Purwareja Klampok,sayuran,Bawang Putih,2024,0,ton
Purwareja Klampok,sayuran,Cabai Rawit,2024,1.5,ton
Purwareja Klampok,buah_tahunan,Mangga,2024,88,ton
Purwareja Klampok,buah_tahunan,Durian,2024,0.28,ton
Purwareja Klampok,buah_tahunan,Jeruk Besar,2024,0,ton
Purwareja Klampok,buah_tahunan,Pisang,2024,5.55,ton
Purwareja Klampok,buah_tahunan,Pepaya,2024,4.9,ton
Purwareja Klampok,buah_tahunan,Salak,2024,0,ton
Purwareja Klampok,buah_tahunan,Jeruk Siam,2024,0,ton
Purwareja Klampok,tanaman_hias,Agloenema,2024,0,tangkai
Purwareja Klampok,tanaman_hias,Krisan,2024,0,tangkai
Purwareja Klampok,tanaman_hias,Mawar,2024,0,tangkai
Purwareja Klampok,tanaman_hias,Soka,2024,0,tangkai
Purwareja Klampok,biofarmaka,Jahe,2024,0,tangkai
Purwareja Klampok,biofarmaka,Laos,2024,0,tangkai
Purwareja Klampok,biofarmaka,Kencur,2024,0,tangkai
Purwareja Klampok,biofarmaka,Kunyit,2024,0,tangkai
Rakit,sayuran,Bawang Merah,2017,0,ton
Rakit,sayuran,Cabai Besar,2017,0,ton
Rakit,sayuran,Kentang,2017,0,ton
Rakit,sayuran,Kubis,2017,0,ton
Rakit,sayuran,Petsai,2017,0,ton
Rakit,sayuran,Tomat,2017,0,ton
Rakit,sayuran,Bawang Putih,2017,0,ton
Rakit,sayuran,Cabai Rawit,2017,0,ton
Rakit,buah_tahunan,Mangga,2017,0,ton
Rakit,buah_tahunan,Durian,2017,0,ton
Rakit,buah_tahunan,Pisang,2017,251.8,ton
Rakit,buah_tahunan,Pepaya,2017,113.6,ton
Rakit,buah_tahunan,Salak,2017,0,ton
Rakit,sayuran,Bawang Merah,2018,0,ton
Rakit,sayuran,Cabai Besar,2018,62,ton
Rakit,sayuran,Kentang,2018,0,ton
Rakit,sayuran,Kubis,2018,0,ton
Rakit,sayuran,Petsai,2018,0,ton
Rakit,sayuran,Tomat,2018,0,ton
Rakit,sayuran,Bawang Putih,2018,0,ton
Rakit,sayuran,Cabai Rawit,2018,3,ton
Rakit,buah_tahunan,Mangga,2018,30.3,ton
Rakit,buah_tahunan,Durian,2018,7.3,ton
Rakit,buah_tahunan,Jeruk Besar,2018,11.4,ton
Rakit,buah_tahunan,Pisang,2018,87.3,ton
Rakit,buah_tahunan,Pepaya,2018,56.2,ton
Rakit,buah_tahunan,Salak,2018,0,ton
Rakit,buah_tahunan,Jeruk Siam,2018,101.6,ton
Rakit,sayuran,Bawang Merah,2019,0,ton
Rakit,sayuran,Cabai Besar,2019,47.7,ton
Rakit,sayuran,Kentang,2019,0,ton
Rakit,sayuran,Kubis,2019,0,ton
Rakit,sayuran,Petsai,2019,0,ton
Rakit,sayuran,Tomat,2019,0,ton
Rakit,sayuran,Bawang Putih,2019,0,ton
Rakit,sayuran,Cabai Rawit,2019,19.2,ton
Rakit,buah_tahunan,Mangga,2019,84.5,ton
Rakit,buah_tahunan,Durian,2019,30.5,ton
Rakit,buah_tahunan,Jeruk Besar,2019,9.9,ton
Rakit,buah_tahunan,Pisang,2019,11,ton
Rakit,buah_tahunan,Pepaya,2019,76.6,ton
Rakit,buah_tahunan,Salak,2019,0,ton
Rakit,buah_tahunan,Jeruk Siam,2019,28.6,ton
Rakit,tanaman_hias,Agloenema,2019,0,tangkai
Rakit,tanaman_hias,Krisan,2019,0,tangkai
Rakit,tanaman_hias,Mawar,2019,0,tangkai
Rakit,tanaman_hias,Soka,2019,0,tangkai
Rakit,biofarmaka,Jahe,2019,150,tangkai
Rakit,biofarmaka,Laos,2019,129,tangkai
Rakit,biofarmaka,Kencur,2019,136,tangkai
Rakit,biofarmaka,Kunyit,2019,156,tangkai
Rakit,sayuran,Bawang Merah,2020,8.9,ton
Rakit,sayuran,Cabai Besar,2020,30,ton
Rakit,sayuran,Kentang,2020,0,ton
Rakit,sayuran,Kubis,2020,0,ton
Rakit,sayuran,Petsai,2020,0.8,ton
Rakit,sayuran,Tomat,2020,0,ton
Rakit,sayuran,Bawang Putih,2020,0,ton
Rakit,sayuran,Cabai Rawit,2020,13.8,ton
Rakit,buah_tahunan,Mangga,2020,31.4,ton
Rakit,buah_tahunan,Durian,2020,96.7,ton
Rakit,buah_tahunan,Jeruk Besar,2020,0.1,ton
Rakit,buah_tahunan,Pisang,2020,36.5,ton
Rakit,buah_tahunan,Pepaya,2020,54.9,ton
Rakit,buah_tahunan,Salak,2020,0,ton
Rakit,buah_tahunan,Jeruk Siam,2020,44.5,ton
Rakit,tanaman_hias,Agloenema,2020,0,tangkai
Rakit,tanaman_hias,Krisan,2020,0,tangkai
Rakit,tanaman_hias,Mawar,2020,0,tangkai
Rakit,tanaman_hias,Soka,2020,0,tangkai
Rakit,biofarmaka,Jahe,2020,0,tangkai
Rakit,biofarmaka,Laos,2020,20,tangkai
Rakit,biofarmaka,Kencur,2020,25,tangkai
Rakit,biofarmaka,Kunyit,2020,102,tangkai
Rakit,sayuran,Bawang Merah,2021,0,ton
Rakit,sayuran,Cabai Besar,2021,51.4,ton
Rakit,sayuran,Kentang,2021,0,ton
Rakit,sayuran,Kubis,2021,0,ton
Rakit,sayuran,Petsai,2021,0.1,ton
Rakit,sayuran,Tomat,2021,0,ton
Rakit,sayuran,Bawang Putih,2021,0,ton
Rakit,sayuran,Cabai Rawit,2021,7.9,ton
Rakit,buah_tahunan,Mangga,2021,0,ton
Rakit,buah_tahunan,Durian,2021,13.8,ton
Rakit,buah_tahunan,Jeruk Besar,2021,0,ton
Rakit,buah_tahunan,Pisang,2021,48.4,ton
Rakit,buah_tahunan,Pepaya,2021,15.5,ton
Rakit,buah_tahunan,Salak,2021,0,ton
Rakit,buah_tahunan,Jeruk Siam,2021,129.6,ton
Rakit,tanaman_hias,Agloenema,2021,0,tangkai
Rakit,tanaman_hias,Krisan,2021,0,tangkai
Rakit,tanaman_hias,Mawar,2021,0,tangkai
Rakit,tanaman_hias,Soka,2021,0,tangkai
Rakit,biofarmaka,Jahe,2021,2135,tangkai
Rakit,biofarmaka,Laos,2021,38,tangkai
Rakit,biofarmaka,Kencur,2021,0,tangkai
Rakit,biofarmaka,Kunyit,2021,0,tangkai
Rakit,sayuran,Bawang Merah,2022,0,ton
Rakit,sayuran,Cabai Besar,2022,47.5,ton
Rakit,sayuran,Kentang,2022,0,ton
Rakit,sayuran,Kubis,2022,0,ton
Rakit,sayuran,Petsai,2022,0,ton
Rakit,sayuran,Tomat,2022,27.6,ton
Rakit,sayuran,Bawang Putih,2022,0,ton
Rakit,sayuran,Cabai Rawit,2022,0,ton
Rakit,buah_tahunan,Mangga,2022,0,ton
Rakit,buah_tahunan,Durian,2022,1.4,ton
Rakit,buah_tahunan,Jeruk Besar,2022,0,ton
Rakit,buah_tahunan,Pisang,2022,31.2,ton
Rakit,buah_tahunan,Pepaya,2022,0,ton
Rakit,buah_tahunan,Salak,2022,0,ton
Rakit,buah_tahunan,Jeruk Siam,2022,9.7,ton
Rakit,tanaman_hias,Agloenema,2022,0,tangkai
Rakit,tanaman_hias,Krisan,2022,0,tangkai
Rakit,tanaman_hias,Mawar,2022,0,tangkai
Rakit,tanaman_hias,Soka,2022,0,tangkai
Rakit,biofarmaka,Jahe,2022,7240,tangkai
Rakit,biofarmaka,Laos,2022,8,tangkai
Rakit,biofarmaka,Kencur,2022,10,tangkai
Rakit,biofarmaka,Kunyit,2022,6052,tangkai
Rakit,sayuran,Bawang Merah,2023,0,ton
Rakit,sayuran,Cabai Besar,2023,25.11,ton
Rakit,sayuran,Kentang,2023,0,ton
Rakit,sayuran,Kubis,2023,0,ton
Rakit,sayuran,Petsai,2023,0,ton
Rakit,sayuran,Tomat,2023,14.4,ton
Rakit,sayuran,Bawang Putih,2023,0,ton
Rakit,sayuran,Cabai Rawit,2023,12.56,ton
Rakit,buah_tahunan,Mangga,2023,0,ton
Rakit,buah_tahunan,Durian,2023,2.69,ton
Rakit,buah_tahunan,Pisang,2023,18.87,ton
Rakit,buah_tahunan,Pepaya,2023,54,ton
Rakit,buah_tahunan,Salak,2023,0,ton
Rakit,buah_tahunan,Jeruk Siam,2023,0,ton
Rakit,tanaman_hias,Agloenema,2023,0,tangkai
Rakit,tanaman_hias,Krisan,2023,0,tangkai
Rakit,tanaman_hias,Mawar,2023,0,tangkai
Rakit,tanaman_hias,Soka,2023,0,tangkai
Rakit,biofarmaka,Jahe,2023,560,tangkai
Rakit,biofarmaka,Laos,2023,0,tangkai
Rakit,biofarmaka,Kencur,2023,0,tangkai
Rakit,biofarmaka,Kunyit,2023,0,tangkai
Rakit,sayuran,Bawang Merah,2024,0,ton
Rakit,sayuran,Cabai Besar,2024,33.13,ton
Rakit,sayuran,Kentang,2024,0,ton
Rakit,sayuran,Kubis,2024,0,ton
Rakit,sayuran,Petsai,2024,0,ton
Rakit,sayuran,Tomat,2024,9.76,ton
Rakit,sayuran,Bawang Putih,2024,0,ton
Rakit,sayuran,Cabai Rawit,2024,11.84,ton
Rakit,buah_tahunan,Mangga,2024,0,ton
Rakit,buah_tahunan,Durian,2024,11.07,ton
Rakit,buah_tahunan,Jeruk Besar,2024,0,ton
Rakit,buah_tahunan,Pisang,2024,53.12,ton
Rakit,buah_tahunan,Pepaya,2024,81.9,ton
Rakit,buah_tahunan,Salak,2024,0,ton
Rakit,buah_tahunan,Jeruk Siam,2024,0.2,ton
Rakit,tanaman_hias,Agloenema,2024,0,tangkai
Rakit,tanaman_hias,Krisan,2024,0,tangkai
Rakit,tanaman_hias,Mawar,2024,0,tangkai
Rakit,tanaman_hias,Soka,2024,0,tangkai
Rakit,biofarmaka,Jahe,2024,1470,tangkai
Rakit,biofarmaka,Laos,2024,0,tangkai
Rakit,biofarmaka,Kencur,2024,0,tangkai
Rakit,biofarmaka,Kunyit,2024,0,tangkai
Sigaluh,sayuran,Bawang Merah,2017,0,ton
Sigaluh,sayuran,Cabai Besar,2017,0,ton
Sigaluh,sayuran,Kentang,2017,0,ton
Sigaluh,sayuran,Kubis,2017,0,ton
Sigaluh,sayuran,Petsai,2017,0,ton
Sigaluh,sayuran,Tomat,2017,0,ton
Sigaluh,sayuran,Bawang Putih,2017,0,ton
Sigaluh,sayuran,Cabai Rawit,2017,0,ton
Sigaluh,buah_tahunan,Mangga,2017,0,ton
Sigaluh,buah_tahunan,Durian,2017,552.3,ton
Sigaluh,buah_tahunan,Pisang,2017,1352.9,ton
Sigaluh,buah_tahunan,Pepaya,2017,141.5,ton
Sigaluh,buah_tahunan,Salak,2017,20471.8,ton
Sigaluh,sayuran,Bawang Merah,2018,0,ton
Sigaluh,sayuran,Cabai Besar,2018,0,ton
Sigaluh,sayuran,Kentang,2018,0,ton
Sigaluh,sayuran,Kubis,2018,0,ton
Sigaluh,sayuran,Petsai,2018,0,ton
Sigaluh,sayuran,Tomat,2018,0,ton
Sigaluh,sayuran,Bawang Putih,2018,0,ton
Sigaluh,sayuran,Cabai Rawit,2018,0,ton
Sigaluh,buah_tahunan,Mangga,2018,0,ton
Sigaluh,buah_tahunan,Durian,2018,787.5,ton
Sigaluh,buah_tahunan,Jeruk Besar,2018,0,ton
Sigaluh,buah_tahunan,Pisang,2018,883,ton
Sigaluh,buah_tahunan,Pepaya,2018,113.5,ton
Sigaluh,buah_tahunan,Salak,2018,4509.3,ton
Sigaluh,buah_tahunan,Jeruk Siam,2018,0,ton
Sigaluh,sayuran,Bawang Merah,2019,0,ton
Sigaluh,sayuran,Cabai Besar,2019,0,ton
Sigaluh,sayuran,Kentang,2019,0,ton
Sigaluh,sayuran,Kubis,2019,0,ton
Sigaluh,sayuran,Petsai,2019,0,ton
Sigaluh,sayuran,Tomat,2019,0,ton
Sigaluh,sayuran,Bawang Putih,2019,0,ton
Sigaluh,sayuran,Cabai Rawit,2019,0,ton
Sigaluh,buah_tahunan,Mangga,2019,305.2,ton
Sigaluh,buah_tahunan,Durian,2019,533.3,ton
Sigaluh,buah_tahunan,Jeruk Besar,2019,0,ton
Sigaluh,buah_tahunan,Pisang,2019,1269.7,ton
Sigaluh,buah_tahunan,Pepaya,2019,295.3,ton
Sigaluh,buah_tahunan,Salak,2019,10591.9,ton
Sigaluh,buah_tahunan,Jeruk Siam,2019,0,ton
Sigaluh,tanaman_hias,Agloenema,2019,0,tangkai
Sigaluh,tanaman_hias,Krisan,2019,0,tangkai
Sigaluh,tanaman_hias,Mawar,2019,0,tangkai
Sigaluh,tanaman_hias,Soka,2019,0,tangkai
Sigaluh,biofarmaka,Jahe,2019,0,tangkai
Sigaluh,biofarmaka,Laos,2019,0,tangkai
Sigaluh,biofarmaka,Kencur,2019,0,tangkai
Sigaluh,biofarmaka,Kunyit,2019,0,tangkai
Sigaluh,sayuran,Bawang Merah,2020,0,ton
Sigaluh,sayuran,Cabai Besar,2020,0,ton
Sigaluh,sayuran,Kentang,2020,0,ton
Sigaluh,sayuran,Kubis,2020,0,ton
Sigaluh,sayuran,Petsai,2020,0,ton
Sigaluh,sayuran,Tomat,2020,0,ton
Sigaluh,sayuran,Bawang Putih,2020,0,ton
Sigaluh,sayuran,Cabai Rawit,2020,0,ton
Sigaluh,buah_tahunan,Mangga,2020,141.5,ton
Sigaluh,buah_tahunan,Durian,2020,1993.8,ton
Sigaluh,buah_tahunan,Jeruk Besar,2020,0,ton
Sigaluh,buah_tahunan,Pisang,2020,1066.4,ton
Sigaluh,buah_tahunan,Pepaya,2020,159.2,ton
Sigaluh,buah_tahunan,Salak,2020,13394.6,ton
Sigaluh,buah_tahunan,Jeruk Siam,2020,0,ton
Sigaluh,tanaman_hias,Agloenema,2020,0,tangkai
Sigaluh,tanaman_hias,Krisan,2020,0,tangkai
Sigaluh,tanaman_hias,Mawar,2020,0,tangkai
Sigaluh,tanaman_hias,Soka,2020,0,tangkai
Sigaluh,biofarmaka,Jahe,2020,0,tangkai
Sigaluh,biofarmaka,Laos,2020,0,tangkai
Sigaluh,biofarmaka,Kencur,2020,0,tangkai
Sigaluh,biofarmaka,Kunyit,2020,0,tangkai
Sigaluh,sayuran,Bawang Merah,2021,0,ton
Sigaluh,sayuran,Cabai Besar,2021,10,ton
Sigaluh,sayuran,Kentang,2021,0,ton
Sigaluh,sayuran,Kubis,2021,0,ton
Sigaluh,sayuran,Petsai,2021,0,ton
Sigaluh,sayuran,Tomat,2021,0,ton
Sigaluh,sayuran,Bawang Putih,2021,0,ton
Sigaluh,sayuran,Cabai Rawit,2021,5,ton
Sigaluh,buah_tahunan,Mangga,2021,85.9,ton
Sigaluh,buah_tahunan,Durian,2021,80,ton
Sigaluh,buah_tahunan,Jeruk Besar,2021,0,ton
Sigaluh,buah_tahunan,Pisang,2021,1144.9,ton
Sigaluh,buah_tahunan,Pepaya,2021,76,ton
Sigaluh,buah_tahunan,Salak,2021,4878.8,ton
Sigaluh,buah_tahunan,Jeruk Siam,2021,0,ton
Sigaluh,tanaman_hias,Agloenema,2021,0,tangkai
Sigaluh,tanaman_hias,Krisan,2021,0,tangkai
Sigaluh,tanaman_hias,Mawar,2021,0,tangkai
Sigaluh,tanaman_hias,Soka,2021,0,tangkai
Sigaluh,biofarmaka,Jahe,2021,0,tangkai
Sigaluh,biofarmaka,Laos,2021,0,tangkai
Sigaluh,biofarmaka,Kencur,2021,0,tangkai
Sigaluh,biofarmaka,Kunyit,2021,0,tangkai
Sigaluh,sayuran,Bawang Merah,2022,0,ton
Sigaluh,sayuran,Cabai Besar,2022,0,ton
Sigaluh,sayuran,Kentang,2022,0,ton
Sigaluh,sayuran,Kubis,2022,0,ton
Sigaluh,sayuran,Petsai,2022,0,ton
Sigaluh,sayuran,Tomat,2022,0,ton
Sigaluh,sayuran,Bawang Putih,2022,0,ton
Sigaluh,sayuran,Cabai Rawit,2022,0,ton
Sigaluh,buah_tahunan,Mangga,2022,50.2,ton
Sigaluh,buah_tahunan,Durian,2022,110.4,ton
Sigaluh,buah_tahunan,Jeruk Besar,2022,0,ton
Sigaluh,buah_tahunan,Pisang,2022,326.5,ton
Sigaluh,buah_tahunan,Pepaya,2022,44.7,ton
Sigaluh,buah_tahunan,Salak,2022,1450.8,ton
Sigaluh,buah_tahunan,Jeruk Siam,2022,0,ton
Sigaluh,tanaman_hias,Agloenema,2022,0,tangkai
Sigaluh,tanaman_hias,Krisan,2022,0,tangkai
Sigaluh,tanaman_hias,Mawar,2022,0,tangkai
Sigaluh,tanaman_hias,Soka,2022,0,tangkai
Sigaluh,biofarmaka,Jahe,2022,0,tangkai
Sigaluh,biofarmaka,Laos,2022,0,tangkai
Sigaluh,biofarmaka,Kencur,2022,0,tangkai
Sigaluh,biofarmaka,Kunyit,2022,0,tangkai
Sigaluh,sayuran,Bawang Merah,2023,0,ton
Sigaluh,sayuran,Cabai Besar,2023,0,ton
Sigaluh,sayuran,Kentang,2023,0,ton
Sigaluh,sayuran,Kubis,2023,0,ton
Sigaluh,sayuran,Petsai,2023,0,ton
Sigaluh,sayuran,Tomat,2023,0,ton
Sigaluh,sayuran,Bawang Putih,2023,0,ton
Sigaluh,buah_tahunan,Mangga,2023,0,ton
Sigaluh,buah_tahunan,Durian,2023,334.28,ton
Sigaluh,buah_tahunan,Pisang,2023,2073.74,ton
Sigaluh,buah_tahunan,Pepaya,2023,23.98,ton
Sigaluh,buah_tahunan,Salak,2023,389.83,ton
Sigaluh,buah_tahunan,Jeruk Siam,2023,0,ton
Sigaluh,tanaman_hias,Agloenema,2023,0,tangkai
Sigaluh,tanaman_hias,Krisan,2023,0,tangkai
Sigaluh,tanaman_hias,Mawar,2023,0,tangkai
Sigaluh,tanaman_hias,Soka,2023,0,tangkai
Sigaluh,biofarmaka,Jahe,2023,0,tangkai
Sigaluh,biofarmaka,Laos,2023,0,tangkai
Sigaluh,biofarmaka,Kencur,2023,0,tangkai
Sigaluh,biofarmaka,Kunyit,2023,0,tangkai
Sigaluh,sayuran,Bawang Merah,2024,0,ton
Sigaluh,sayuran,Cabai Besar,2024,0.4,ton
Sigaluh,sayuran,Kentang,2024,0,ton
Sigaluh,sayuran,Kubis,2024,0,ton
Sigaluh,sayuran,Petsai,2024,0,ton
Sigaluh,sayuran,Tomat,2024,0,ton
Sigaluh,sayuran,Bawang Putih,2024,0,ton
Sigaluh,sayuran,Cabai Rawit,2024,0.62,ton
Sigaluh,buah_tahunan,Mangga,2024,119.58,ton
Sigaluh,buah_tahunan,Durian,2024,2852.78,ton
Sigaluh,buah_tahunan,Jeruk Besar,2024,0,ton
Sigaluh,buah_tahunan,Pisang,2024,308.77,ton
Sigaluh,buah_tahunan,Pepaya,2024,109.54,ton
Sigaluh,buah_tahunan,Salak,2024,3442.36,ton
Sigaluh,buah_tahunan,Jeruk Siam,2024,0,ton
Sigaluh,tanaman_hias,Agloenema,2024,0,tangkai
Sigaluh,tanaman_hias,Krisan,2024,0,tangkai
Sigaluh,tanaman_hias,Mawar,2024,0,tangkai
Sigaluh,tanaman_hias,Soka,2024,0,tangkai
Sigaluh,biofarmaka,Jahe,2024,0,tangkai
Sigaluh,biofarmaka,Laos,2024,0,tangkai
Sigaluh,biofarmaka,Kencur,2024,0,tangkai
Sigaluh,biofarmaka,Kunyit,2024,0,tangkai
Susukan,sayuran,Bawang Merah,2017,0,ton
Susukan,sayuran,Cabai Besar,2017,0,ton
Susukan,sayuran,Kentang,2017,0,ton
Susukan,sayuran,Kubis,2017,0,ton
Susukan,sayuran,Petsai,2017,0,ton
Susukan,sayuran,Tomat,2017,0,ton
Susukan,sayuran,Bawang Putih,2017,0,ton
Susukan,sayuran,Cabai Rawit,2017,0,ton
Susukan,buah_tahunan,Mangga,2017,150,ton
Susukan,buah_tahunan,Durian,2017,35.3,ton
Susukan,buah_tahunan,Pisang,2017,1503.3,ton
Susukan,buah_tahunan,Pepaya,2017,751.5,ton
Susukan,buah_tahunan,Salak,2017,103.6,ton
Susukan,sayuran,Bawang Merah,2018,0,ton
Susukan,sayuran,Cabai Besar,2018,38.6,ton
Susukan,sayuran,Kentang,2018,0,ton
Susukan,sayuran,Kubis,2018,0,ton
Susukan,sayuran,Petsai,2018,0,ton
Susukan,sayuran,Tomat,2018,0,ton
Susukan,sayuran,Bawang Putih,2018,0,ton
Susukan,sayuran,Cabai Rawit,2018,0,ton
Susukan,buah_tahunan,Mangga,2018,0,ton
Susukan,buah_tahunan,Durian,2018,550,ton
Susukan,buah_tahunan,Jeruk Besar,2018,0,ton
Susukan,buah_tahunan,Pisang,2018,1143,ton
Susukan,buah_tahunan,Pepaya,2018,1318.1,ton
Susukan,buah_tahunan,Salak,2018,144.6,ton
Susukan,buah_tahunan,Jeruk Siam,2018,0,ton
Susukan,sayuran,Bawang Merah,2019,0,ton
Susukan,sayuran,Cabai Besar,2019,30,ton
Susukan,sayuran,Kentang,2019,0,ton
Susukan,sayuran,Kubis,2019,0,ton
Susukan,sayuran,Petsai,2019,0,ton
Susukan,sayuran,Tomat,2019,0,ton
Susukan,sayuran,Bawang Putih,2019,0,ton
Susukan,sayuran,Cabai Rawit,2019,79,ton
Susukan,buah_tahunan,Mangga,2019,600,ton
Susukan,buah_tahunan,Durian,2019,145.2,ton
Susukan,buah_tahunan,Jeruk Besar,2019,50,ton
Susukan,buah_tahunan,Pisang,2019,1170,ton
Susukan,buah_tahunan,Pepaya,2019,904.9,ton
Susukan,buah_tahunan,Salak,2019,280,ton
Susukan,buah_tahunan,Jeruk Siam,2019,0,ton
Susukan,tanaman_hias,Agloenema,2019,0,tangkai
Susukan,tanaman_hias,Krisan,2019,0,tangkai
Susukan,tanaman_hias,Mawar,2019,0,tangkai
Susukan,tanaman_hias,Soka,2019,0,tangkai
Susukan,biofarmaka,Jahe,2019,696,tangkai
Susukan,biofarmaka,Laos,2019,2198,tangkai
Susukan,biofarmaka,Kencur,2019,3501,tangkai
Susukan,biofarmaka,Kunyit,2019,20520,tangkai
Susukan,sayuran,Bawang Merah,2020,0,ton
Susukan,sayuran,Cabai Besar,2020,0,ton
Susukan,sayuran,Kentang,2020,0,ton
Susukan,sayuran,Kubis,2020,0,ton
Susukan,sayuran,Petsai,2020,0,ton
Susukan,sayuran,Tomat,2020,0,ton
Susukan,sayuran,Bawang Putih,2020,0,ton
Susukan,sayuran,Cabai Rawit,2020,0,ton
Susukan,buah_tahunan,Mangga,2020,842.5,ton
Susukan,buah_tahunan,Durian,2020,275,ton
Susukan,buah_tahunan,Jeruk Besar,2020,588,ton
Susukan,buah_tahunan,Pisang,2020,1685.2,ton
Susukan,buah_tahunan,Pepaya,2020,256.3,ton
Susukan,buah_tahunan,Salak,2020,158.1,ton
Susukan,buah_tahunan,Jeruk Siam,2020,0,ton
Susukan,tanaman_hias,Agloenema,2020,0,tangkai
Susukan,tanaman_hias,Krisan,2020,0,tangkai
Susukan,tanaman_hias,Mawar,2020,0,tangkai
Susukan,tanaman_hias,Soka,2020,0,tangkai
Susukan,biofarmaka,Jahe,2020,0,tangkai
Susukan,biofarmaka,Laos,2020,0,tangkai
Susukan,biofarmaka,Kencur,2020,9400,tangkai
Susukan,biofarmaka,Kunyit,2020,19780,tangkai
Susukan,sayuran,Bawang Merah,2021,0,ton
Susukan,sayuran,Cabai Besar,2021,0,ton
Susukan,sayuran,Kentang,2021,0,ton
Susukan,sayuran,Kubis,2021,0,ton
Susukan,sayuran,Petsai,2021,0,ton
Susukan,sayuran,Tomat,2021,0,ton
Susukan,sayuran,Bawang Putih,2021,0,ton
Susukan,sayuran,Cabai Rawit,2021,0,ton
Susukan,buah_tahunan,Mangga,2021,1315.2,ton
Susukan,buah_tahunan,Durian,2021,1504.8,ton
Susukan,buah_tahunan,Jeruk Besar,2021,2352,ton
Susukan,buah_tahunan,Pisang,2021,5464,ton
Susukan,buah_tahunan,Pepaya,2021,1399.9,ton
Susukan,buah_tahunan,Salak,2021,312.4,ton
Susukan,buah_tahunan,Jeruk Siam,2021,0,ton
Susukan,tanaman_hias,Agloenema,2021,0,tangkai
Susukan,tanaman_hias,Krisan,2021,0,tangkai
Susukan,tanaman_hias,Mawar,2021,0,tangkai
Susukan,tanaman_hias,Soka,2021,0,tangkai
Susukan,biofarmaka,Jahe,2021,0,tangkai
Susukan,biofarmaka,Laos,2021,0,tangkai
Susukan,biofarmaka,Kencur,2021,0,tangkai
Susukan,biofarmaka,Kunyit,2021,0,tangkai
Susukan,sayuran,Bawang Merah,2022,0,ton
Susukan,sayuran,Cabai Besar,2022,0,ton
Susukan,sayuran,Kentang,2022,0,ton
Susukan,sayuran,Kubis,2022,0,ton
Susukan,sayuran,Petsai,2022,0,ton
Susukan,sayuran,Tomat,2022,0,ton
Susukan,sayuran,Bawang Putih,2022,0,ton
Susukan,sayuran,Cabai Rawit,2022,0,ton
Susukan,buah_tahunan,Mangga,2022,0,ton
Susukan,buah_tahunan,Durian,2022,334.4,ton
Susukan,buah_tahunan,Jeruk Besar,2022,658.1,ton
Susukan,buah_tahunan,Pisang,2022,3182,ton
Susukan,buah_tahunan,Pepaya,2022,858.7,ton
Susukan,buah_tahunan,Salak,2022,80.9,ton
Susukan,buah_tahunan,Jeruk Siam,2022,0,ton
Susukan,tanaman_hias,Agloenema,2022,0,tangkai
Susukan,tanaman_hias,Krisan,2022,0,tangkai
Susukan,tanaman_hias,Mawar,2022,0,tangkai
Susukan,tanaman_hias,Soka,2022,0,tangkai
Susukan,biofarmaka,Jahe,2022,7500,tangkai
Susukan,biofarmaka,Laos,2022,0,tangkai
Susukan,biofarmaka,Kencur,2022,13910,tangkai
Susukan,biofarmaka,Kunyit,2022,0,tangkai
Susukan,sayuran,Bawang Merah,2023,0,ton
Susukan,sayuran,Cabai Besar,2023,0,ton
Susukan,sayuran,Kentang,2023,0,ton
Susukan,sayuran,Kubis,2023,0,ton
Susukan,sayuran,Petsai,2023,0,ton
Susukan,sayuran,Tomat,2023,0,ton
Susukan,sayuran,Bawang Putih,2023,0,ton
Susukan,sayuran,Cabai Rawit,2023,0,ton
Susukan,buah_tahunan,Mangga,2023,0,ton
Susukan,buah_tahunan,Durian,2023,381.6,ton
Susukan,buah_tahunan,Pisang,2023,0,ton
Susukan,buah_tahunan,Pepaya,2023,15.82,ton
Susukan,buah_tahunan,Salak,2023,0,ton
Susukan,buah_tahunan,Jeruk Siam,2023,0,ton
Susukan,tanaman_hias,Agloenema,2023,0,tangkai
Susukan,tanaman_hias,Krisan,2023,0,tangkai
Susukan,tanaman_hias,Mawar,2023,0,tangkai
Susukan,tanaman_hias,Soka,2023,0,tangkai
Susukan,biofarmaka,Jahe,2023,3550,tangkai
Susukan,biofarmaka,Laos,2023,0,tangkai
Susukan,biofarmaka,Kencur,2023,620,tangkai
Susukan,biofarmaka,Kunyit,2023,800,tangkai
Susukan,sayuran,Bawang Merah,2024,0,ton
Susukan,sayuran,Cabai Besar,2024,0,ton
Susukan,sayuran,Kentang,2024,0,ton
Susukan,sayuran,Kubis,2024,0,ton
Susukan,sayuran,Petsai,2024,0,ton
Susukan,sayuran,Tomat,2024,0,ton
Susukan,sayuran,Bawang Putih,2024,0,ton
Susukan,sayuran,Cabai Rawit,2024,0,ton
Susukan,buah_tahunan,Mangga,2024,0,ton
Susukan,buah_tahunan,Durian,2024,11.45,ton
Susukan,buah_tahunan,Jeruk Besar,2024,0,ton
