Kecamatan,Kelompok,Komoditas,Tahun,Nilai,Satuan
Wanayasa,sayuran,Cabai Rawit,2021,71,ha
Wanayasa,tanaman_hias,Agloenema,2021,0,m2
Wanayasa,tanaman_hias,Krisan,2021,0,m2
Wanayasa,tanaman_hias,Mawar,2021,0,m2
Wanayasa,tanaman_hias,Soka,2021,0,m2
Wanayasa,biofarmaka,Jahe,2021,1500,m2
Wanayasa,biofarmaka,Laos,2021,1500,m2
Wanayasa,biofarmaka,Kencur,2021,0,m2
Wanayasa,biofarmaka,Kunyit,2021,2000,m2
Wanayasa,sayuran,Bawang Merah,2022,0,ha
Wanayasa,sayuran,Cabai Besar,2022,90,ha
Wanayasa,sayuran,Kentang,2022,290,ha
Wanayasa,sayuran,Kubis,2022,251,ha
Wanayasa,sayuran,Petsai,2022,81,ha
Wanayasa,sayuran,Tomat,2022,16,ha
Wanayasa,sayuran,Bawang Putih,2022,0,ha
Wanayasa,sayuran,Cabai Rawit,2022,87,ha
Wanayasa,tanaman_hias,Agloenema,2022,0,m2
Wanayasa,tanaman_hias,Krisan,2022,0,m2
Wanayasa,tanaman_hias,Mawar,2022,0,m2
Wanayasa,tanaman_hias,Soka,2022,0,m2
Wanayasa,biofarmaka,Jahe,2022,2500,m2
Wanayasa,biofarmaka,Laos,2022,0,m2
Wanayasa,biofarmaka,Kencur,2022,0,m2
Wanayasa,biofarmaka,Kunyit,2022,1000,m2
Wanayasa,sayuran,Cabai Besar,2023,184,ha
Wanayasa,sayuran,Kentang,2023,242,ha
Wanayasa,sayuran,Kubis,2023,180,ha
Wanayasa,sayuran,Petsai,2023,50,ha
Wanayasa,sayuran,Tomat,2023,22,ha
Wanayasa,sayuran,Bawang Putih,2023,1,ha
Wanayasa,sayuran,Cabai Rawit,2023,97,ha
Wanayasa,tanaman_hias,Agloenema,2023,0,m2
Wanayasa,tanaman_hias,Krisan,2023,0,m2
Wanayasa,tanaman_hias,Mawar,2023,0,m2
Wanayasa,tanaman_hias,Soka,2023,0,m2
Wanayasa,biofarmaka,Jahe,2023,0,m2
Wanayasa,biofarmaka,Laos,2023,0,m2
Wanayasa,biofarmaka,Kencur,2023,0,m2
Wanayasa,biofarmaka,Kunyit,2023,0,m2
Wanayasa,sayuran,Bawang Merah,2024,0,ha
Wanayasa,sayuran,Cabai Besar,2024,571,ha
Wanayasa,sayuran,Kentang,2024,269,ha
Wanayasa,sayuran,Kubis,2024,243,ha
Wanayasa,sayuran,Petsai,2024,50,ha
Wanayasa,sayuran,Tomat,2024,78,ha
Wanayasa,sayuran,Bawang Putih,2024,0,ha
Wanayasa,sayuran,Cabai Rawit,2024,358,ha
Wanayasa,tanaman_hias,Mawar,2024,0,m2
Wanayasa,tanaman_hias,Soka,2024,0,m2
Wanayasa,biofarmaka,Jahe,2024,100,m2
Wanayasa,biofarmaka,Laos,2024,0,m2
Wanayasa,biofarmaka,Kencur,2024,0,m2
Wanayasa,biofarmaka,Kunyit,2024,50,m2
